naam	jaar	gewasgroep	lblhfdtlt	area_m2	area_prop
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Engelwortel - vers	458.620000029914	8.93389050426445e-08
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - industrie	9878155.46260168	0.00192425884787469
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - vers	587619.297098753	0.00011446789189592
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Geneeskrachtige en aromatische planten en kruiden	200096.635896206	3.8978706450913e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Groene kamerplanten (ficus, ...)	3065.35486953729	5.97129317504115e-07
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Groene selder - industrie	703848.048146617	0.00013710918392944
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Groene selder - vers	671423.897689986	0.000130792978577418
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Ijsbergsla - industrie	108538.191782333	2.11431756323529e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Ijsbergsla - vers	84873.3656511475	1.65332814837184e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Kerstbomen	401602.65990717	7.82319608738823e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Kervel - industrie	124406.007440161	2.42342167474294e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Kervel - vers	23419.3344357401	4.56207251140388e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Knolselder - industrie	5353045.8282734	0.00104277016464578
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Knolselder - vers	1621085.89112442	0.000315786573816426
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Komkommers - vers	225329.906016898	4.38941325620309e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Koolraap - industrie	178568.884351829	3.47851131691562e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Koolrabi - industrie	1003198.99875609	0.000195422572244778
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Koolrabi - vers	15776.8462689361	3.07332033186723e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Kropsla - industrie	145359.194652115	2.83158852366961e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Kropsla - vers	986990.158023135	0.000192265099646553
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Paprika - vers	755.69823081349	1.47209568878673e-07
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Pastinaak - industrie	1008176.14871387	0.00019639211811594
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Pastinaak - vers	103945.116996778	2.02484473778204e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Perk- en balkonplanten	272507.014709987	5.30842054621301e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Peterselie - industrie	328228.460880488	6.39387102546391e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Peterselie - vers	342044.682429449	6.66301020494371e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Pompoenen - industrie	270228.327718167	5.2640318582424e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Pompoenen - vers	848845.641111563	0.000165354629371118
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Prei - industrie	7638574.2897932	0.00148798975860736
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Prei - vers	9350071.44362419	0.00182138839298199
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Raap - industrie	113763.589263904	2.21610799744786e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Raap - vers	225633.6090869	4.39532937406326e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rabarber - industrie	378205.696146118	7.36742461566906e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rabarber - vers	193242.369775023	3.76434994601638e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Radijs - vers	12527.0803050968	2.44026784214736e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Raketsla - Rucola - vers	4856.92323643064	9.46125776875382e-07
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rode biet - industrie	21558.3597741812	4.19955574683859e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rode biet - vers	170153.628084666	3.31458262202387e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rode kool - industrie	504517.540536467	9.82797188160047e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rode kool - vers	545939.377228215	0.000106348668130589
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Rozelaars	375708.39814822	7.31877739821607e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Savooikool - industrie	751739.452527082	0.000146438401207418
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Savooikool - vers	819578.603596056	0.000159653427754732
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Schorseneer - industrie	1521898.33147975	0.000296464895799921
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Schorseneer - vers	91978.1486381119	1.79172890119108e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Sierbomen en -struiken	824280.852802672	0.000160569423121985
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Sjalotten - industrie	20395.7884283803	3.97308753555031e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Sjalotten - vers	25424.1901032878	4.95261721092761e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijbloemen - rozen	13611.0393450097	2.65142242269461e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijbloemen andere dan rozen < 5 jaar	211951.957727334	4.12881161392216e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijbloemen andere dan rozen >= 5 jaar	25116.7682664355	4.89273161874063e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijbonen - industrie	1556506.99949198	0.000303206643881112
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijbonen - vers	41766.9678981592	8.13618066968173e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijplanten < 5 jaar	14172.5381350525	2.76080205524863e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Snijplanten >= 5 jaar	26055.4979072008	5.07559559813878e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Spinazie - industrie	9401165.05409007	0.00183134139811347
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Spinazie - vers	115513.548768832	2.25019710521225e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Spruitkolen - vers	2903691.6261386	0.000565637413204391
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Spruitkool - industrie	14356190.0671769	0.0027965773431207
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Stamslabonen - industrie	10829475.3387973	0.00210957539769605
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Stamslabonen - vers	671670.272442529	0.000130840972233649
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Tomaten - vers	233552.673177098	4.54959227466389e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Tuin- en veldbonen (Vicia faba) - industrie	12732334.9304347	0.00248025132189407
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Tuin- en veldbonen (Vicia faba) - vers	455535.587901005	8.87380633822742e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Vaste planten	183337.770362835	3.57140893465333e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Veldsla - industrie	49592.8572919687	9.66065929988144e-06
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Veldsla - vers	182523.032407368	3.55553788741741e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Winterharde sierplanten	259663.142163432	5.05822266785148e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Witloof (voor het loof) - industrie	116697.627187275	2.27326288284546e-05
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Witloof (voor het loof) - vers	2799648.04500795	0.000545369785071467
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Witloofwortel	5231761.13721417	0.00101914397848521
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Witte kool - industrie	910506.57649886	0.000177366143153873
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Witte kool - vers	1537063.94862648	0.000299419149059911
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - industrie	13136675.2708661	0.00255901658131659
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	1031882.78137101	0.00020101015615113
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - industrie	1149177.66702731	0.000223859130576477
Zandleemstreek	17167	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - vers	74533.8624663081	1.45191523721266e-05
Zandleemstreek	17167	Houtachtige gewassen	Andere bebossing	498614.022594359	9.71297170088154e-05
Zandleemstreek	17167	Houtachtige gewassen	Bebossing (korte omlooptijd)	162485.9983658	3.16521764812146e-05
Zandleemstreek	17167	Houtachtige gewassen	Bebossing loofbomen-ecologisch	892239.961254026	0.000173807817296513
Zandleemstreek	17167	Houtachtige gewassen	Bebossing loofbomen-economisch	154050.984823895	3.00090408268505e-05
Zandleemstreek	17167	Houtachtige gewassen	Bebossing naaldbomen	6650.2480976712	1.29546440030771e-06
Zandleemstreek	17167	Houtachtige gewassen	Bebossing populieren	174620.058370783	3.40158842011052e-05
Zandleemstreek	17167	Houtachtige gewassen	Bomen in groep	77512.2601173	1.50993424748344e-05
Zandleemstreek	17167	Houtachtige gewassen	Boomkweek - bosplanten	333765.545595535	6.5017331085694e-05
Zandleemstreek	17167	Houtachtige gewassen	Heide in natuurbeheer	21415.4770999802	4.1717222863226e-06
Zandleemstreek	17167	Houtachtige gewassen	Houtkanten en houtwallen <= 10 m breed	357534.411089245	6.96474920406795e-05
Zandleemstreek	17167	Houtachtige gewassen	Wijmenaanplantingen	13913.7112499587	2.7103827309532e-06
Zandleemstreek	17167	Landbouwinfrastructuur	Andere stallen en gebouwen	6263275.43769969	0.00122008235477756
Zandleemstreek	17167	Landbouwinfrastructuur	Hoofdgebouwen	50225298.5063869	0.00978385847478937
Zandleemstreek	17167	Maïs	Korrelmaïs	187276255.362174	0.0364813038974575
Zandleemstreek	17167	Maïs	Silomaïs	312954479.797128	0.0609633477638179
Zandleemstreek	17167	Overige gewassen	Aardbeiplanten	264953.643687194	5.16128132495942e-05
Zandleemstreek	17167	Overige gewassen	Andere bedekking	198987.939061802	3.87627329626147e-05
Zandleemstreek	17167	Overige gewassen	Andere niet-vlinderbloemige groenbedekker	215094.938388879	4.19003669151458e-05
Zandleemstreek	17167	Overige gewassen	Andere vlinderbloemige groenbedekker	24669.174568534	4.80554063083801e-06
Zandleemstreek	17167	Overige gewassen	Begraasde niet-landbouwgrond met overeenkomst	1600924.83168904	0.000311859211350029
Zandleemstreek	17167	Overige gewassen	Bladrammenas	189296.07369826	3.68747633159723e-05
Zandleemstreek	17167	Overige gewassen	Bloemenmengsel	182523.342108998	3.55554392038688e-05
Zandleemstreek	17167	Overige gewassen	Bloemenmengsel voor EAG Braak	166581.878198212	3.2450051452629e-05
Zandleemstreek	17167	Overige gewassen	Braakliggend land met minimale activiteit met EAG	1080996.39480559	0.000210577459030742
Zandleemstreek	17167	Overige gewassen	Braakliggend land met minimale activiteit zonder EAG	979297.277206926	0.000190766531008685
Zandleemstreek	17167	Overige gewassen	Braakliggend land zonder minimale activiteit	868368.00305147	0.000169157573942754
Zandleemstreek	17167	Overige gewassen	Champignons (loods)	19730.5289308179	3.84349537847567e-06
Zandleemstreek	17167	Overige gewassen	Cichorei (inuline)	2215162.29517511	0.000431512306331576
Zandleemstreek	17167	Overige gewassen	Cichorei (koffiesurrogaat)	75693.9655689073	1.47451397710975e-05
Zandleemstreek	17167	Overige gewassen	Gele mosterd	442667.267858516	8.62313222408951e-05
Zandleemstreek	17167	Overige gewassen	Gras in onderzaai	6566.60614845459	1.27917099801789e-06
Zandleemstreek	17167	Overige gewassen	Hop	1679861.14434549	0.000327235958418126
Zandleemstreek	17167	Overige gewassen	Jongplanten voor de sierteelt	46365.5456122198	9.03198089143588e-06
Zandleemstreek	17167	Overige gewassen	Lupinen	4191.17660613862	8.16438726632829e-07
Zandleemstreek	17167	Overige gewassen	Mengsel met 1 of meer vlinderbloemige groenbedekkers	4733.52219886868	9.22087327666468e-07
Zandleemstreek	17167	Overige gewassen	Miscanthus	290252.475697494	5.65410107780722e-05
Zandleemstreek	17167	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	9512619.4178192	0.00185305264231811
Zandleemstreek	17167	Overige gewassen	Niet-eetbare tuinbouwgewassen	25750.6185976029	5.01620528875876e-06
Zandleemstreek	17167	Overige gewassen	Onverharde landingsbaan of veiligheidszones op vliegvelden	582486.816187449	0.000113468087646785
Zandleemstreek	17167	Overige gewassen	Phacelia	34428.5205348198	6.70665545902573e-06
Zandleemstreek	17167	Overige gewassen	Plantgoed van niet-vlinderbloemige groenten	406965.270380767	7.92765942257861e-05
Zandleemstreek	17167	Overige gewassen	Plantgoed van vlinderbloemige groenten	654.63122098305	1.27521775076404e-07
Zandleemstreek	17167	Overige gewassen	Snijrogge	32520.9575290764	6.33506331253876e-06
Zandleemstreek	17167	Overige gewassen	Soedangras	33688.2494447017	6.5624510880398e-06
Zandleemstreek	17167	Overige gewassen	Tabak	421759.526044529	8.21585064883024e-05
Zandleemstreek	17167	Overige gewassen	Tagetes (Afrikaantje)	169011.711579017	3.29233815596087e-05
Zandleemstreek	17167	Overige gewassen	Teelt niet vast te stellen	3783.75606181659	7.37073445312271e-07
Zandleemstreek	17167	Overige gewassen	Tuin met hoogstam	127062.03327048	2.47516090099348e-05
Zandleemstreek	17167	Overige gewassen	Volkstuinpark	30761.2314439307	5.99226971083877e-06
Zandleemstreek	17167	Suikerbieten	Suikerbieten	90549143.2349595	0.0176389196036658
Zandleemstreek	17167	Vlas en hennep	Andere hennep dan vezelhennep	189279.90518058	3.6871613698281e-05
Zandleemstreek	17167	Vlas en hennep	Olievlas (geen vezelvlas)	1094.56341540255	2.13220306627322e-07
Zandleemstreek	17167	Vlas en hennep	Vezelhennep (bestemd voor vezelproductie)	146863.505725028	2.86089241449182e-05
Zandleemstreek	17167	Vlas en hennep	Vezelvlas (bestemd voor vezelproductie)	11318198.2204589	0.00220477832629508
Zandleemstreek	17167	Voedergewassen	Andere voedergewassen	194651.912608703	3.79180775713746e-05
Zandleemstreek	17167	Voedergewassen	Eenjarige klaver	135575.650514467	2.64100566190239e-05
Zandleemstreek	17167	Voedergewassen	Eenjarige luzerne	206482.685556573	4.02227051517283e-05
Zandleemstreek	17167	Voedergewassen	Grasklaver	20565933.4869442	0.00400623169243297
Zandleemstreek	17167	Voedergewassen	Grasluzerne	227422.695923681	4.43018067994041e-05
Zandleemstreek	17167	Voedergewassen	Meerjarige klaver	541078.577869548	0.000105401787287392
Zandleemstreek	17167	Voedergewassen	Meerjarige luzerne	1932416.8262899	0.000376433656045225
Zandleemstreek	17167	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	260625.091321169	5.07696138061004e-05
Zandleemstreek	17167	Voedergewassen	Mengsel van vlinderbloemigen	149600.430790565	2.91420755306469e-05
Zandleemstreek	17167	Voedergewassen	Rode klaver	186519.935469821	3.63339732292784e-05
Zandleemstreek	17167	Voedergewassen	Voederbieten	11540975.5512115	0.00224817521870376
Zandleemstreek	17167	Voedergewassen	Voederkool (bladkool)	2747.02294901432	5.35118447464019e-07
Zandleemstreek	17167	Voedergewassen	Voederrapen	10078.7072980367	1.96332622692683e-06
Zandleemstreek	17167	Voedergewassen	Voederwortelen	4207.39221560335	8.19597517776006e-07
Zandleemstreek	17167	Voedergewassen	Wikke	41474.5850165364	8.07922465708812e-06
Zandleemstreek	17167	Water	Poelen <= 0,1 ha	426987.345427075	8.3176882615307e-05
Zandleemstreek	17167	NA	Flageolets (voor de boon) - industrie	183230.277292217	3.56931497598863e-05
Zandleemstreek	17167	NA	Flageolets (voor de boon) - vers	276.869581499195	5.39340308951636e-08
Zandleemstreek	17167	NA	Winterhaver	957957.656661995	0.000186609585534469
Zandleemstreek	17167	NA	Zomerhaver	2161411.89725386	0.00042104176057348
Zandleemstreek	17532	Aardappelen	Aardappelen (niet-vroege)	195339394.488214	0.0380519986353232
Zandleemstreek	17532	Aardappelen	Aardappelen (pootgoed)	5389066.1176434	0.00104978689573345
Zandleemstreek	17532	Aardappelen	Aardappelen (primeur, rooi voor 20/6)	492820.56436997	9.60011547696119e-05
Zandleemstreek	17532	Aardappelen	Aardappelen (vroege, rooi na 19/6)	23244623.1233034	0.00452803885096464
Zandleemstreek	17532	Fruit en Noten	Aardbeien	2968122.63014049	0.000578188534716648
Zandleemstreek	17532	Fruit en Noten	Andere bessen	96075.7234989859	1.87154941738682e-05
Zandleemstreek	17532	Fruit en Noten	Andere eenjarige fruitteelten	960.828804566292	1.87168883449886e-07
Zandleemstreek	17532	Fruit en Noten	Andere meerjarige fruitteelten	730644.589609576	0.000142329134374415
Zandleemstreek	17532	Fruit en Noten	Blauwe bessen	97285.1039486627	1.89510807709356e-05
Zandleemstreek	17532	Fruit en Noten	Braambessen	20918.6993624285	4.07495027655516e-06
Zandleemstreek	17532	Fruit en Noten	Druiven	135379.645770142	2.63718750106334e-05
Zandleemstreek	17532	Fruit en Noten	Frambozen	666277.071791142	0.000129790379933185
Zandleemstreek	17532	Fruit en Noten	Hazelnoten	53282.2191581284	1.037934481165e-05
Zandleemstreek	17532	Fruit en Noten	Kiwibes	50118.5861380677	9.76307096848888e-06
Zandleemstreek	17532	Fruit en Noten	Meerjarige fruitteelten (appel)	26136090.7853682	0.00509129504318967
Zandleemstreek	17532	Fruit en Noten	Meerjarige fruitteelten (peer)	44517815.2407721	0.00867204410675923
Zandleemstreek	17532	Fruit en Noten	Meerjarige fruitteelten (perzik)	8255.76809331186	1.60821874688059e-06
